Latitude,Longitude,Name,
-67.603939,46.125234,Camping Yogi Bear's Jellystone Park at Kozy Acres,(506) 328-6287
-70.357687,45.910894,Camping Zec Jaro,(418) 597-3622
-66.311636,48.135343,Camping Zec Rivière Nouvelle,(418) 794-2120
-72.653303,46.974249,CampingMis-Mek communautaire,(819) 646-5442
-78.96981,44.66215,Campinn ON Duck Lake,(905) 294-2900
-86.192135,42.549411,Campit Outdoor Resort,(269) 543-4327
-117.225762,32.797018,campland on the Bay,(800) 422-9386
-102.254342,39.303911,Campland RV Park,(719) 346-8763
-106.783169,52.260234,Campland RV Resort,(306) 477-7444/(306) 240-7197
-105.4359,44.27665,Cam-plex Multi event facilities,(307) 682-0552
-81.58596,27.85083,Camp'n Aire RV Resort,(863) 638-1015
-110.200602,53.29633,Camp'N RV Campground,(780) 875-4663
-119.76836,39.1818,Camp-N-Town RV Park,(775) 883-1123
-77.51086,37.13334,Camptown Campground,(804) 469-4569
-94.42255,39.08686,Campus RV Park,(816) 254-1815
-112.7914,53.00812,Camrose Exhibition Trail RV Park,(780) 678-2888
-79.458496,39.015331,Canaan Valley Resort & Conference Center Campground,(800) 622-4121
-118.263302,50.991533,Canada West rv park,(250) 837-4420
-98.608682,36.081897,Canadian Coe-Canton Lake,(580) 886-3454
-76.60796,45.51329,Canadian Timberland Campground,(613) 432-5767
-70.948697,44.06314,Canal Bridge Campground,(207) 935-2286
-88.224558,36.995559,Canal Campground,(270) 362-4840
-95.291199,45.721327,Canary Beach Resort,(320) 554-2471
-105.215513,53.758617,Candle Lake Golf Resort,(306) 929-2211
-105.337674,53.801009,Candle Lake Provincial Park Sandy Bay Campground,(306) 929-8400/(800) 205-7070.
-79.867751,45.473049,Candlelight on the Bay Tent & Trailer Park,(705) 389-2440/888-316-8091
-122.383473,37.715745,Candlestick RV Park,(415) 822-2299
-91.40567,37.96051,Candy Cane RV Park CG,(573) 775-2889
-78.203189,39.189899,Candy Hill Campground,(540) 662-8010
-87.332292,33.139073,Candy Mountain RV Park,(205) 553-5428
-85.53259,33.65311,Cane 9 Creek RV Park  Campground,(256) 463-2602
-93.165579,35.250845,Cane Creek,(479) 968-5008
-79.447737,35.915188,Cane Creek Campground RV Park LLC,(336) 376-8324
-82.01149,34.2579,Cane Creek Motorcoach Resort,(864) 992-4700
-93.501881,35.388951,Cane Creek Public Use Area,(501) 968-5008
-91.764623,33.912197,Cane Creek State Park,(870) 628-4714
-96.0265,32.212465,Caney Cove,(903) 489-0639
-95.6664,28.83211,Caney Creek RV Park,(979) 245-4735
-84.595676,35.867074,Caney Creek RV Resort Marina,(865) 882-4042
-120.89938,51.77022,Canim Lake Resort,(250) 397-2355/(877) 512-6660
-121.558791,38.208425,Cannery Landing R.V. Park and Campground,(916) 777-6653
-96.537389,38.692778,Canning Creek Cove Coe - Council Grove Lake,(620) 767-5195
-92.875213,44.511421,Cannon Falls Campground,(507) 263-3145
-71.696177,44.178408,Cannon Mountain State Park (RV only),(603) 271-3628
-116.33336,46.500464,Canoe Camp,(208) 476-7530
-91.5137,47.97963,Canoe Country Campground Cabins,(218) 365-4046
-81.273179,28.168369,Canoe Creek Campground,(407) 892-7010
-76.529603,44.616612,Canoe Lake Tent & Trailer Park,(613) 273-5232
-71.180583,42.019246,Canoe River Campground,(508) 339-6462
-119.256527,52.774291,Canoe River Campground,(250) 566-9112
-106.132337,37.04667,Canon Bonito RV Park & Fly Fisherman's Club,(719) 376-2274
-105.192407,38.446359,Canon City RV Campground,(719) 275-4576
-90.470503,49.043377,Can-OP/G & G Service Upsala Campground,807-986-2201
-102.668123,51.595855,Canora Beach Resort,(306) 563-6363/(306) 563-4480
-102.433789,51.641464,Canora Campground,(306) 563-5773
-95.977747,32.616398,Canton I-20 Rv Park,(903) 873-8561
-89.983181,40.568058,Canton Lakes Campground,(309) 647-9600
-95.8565,32.570448,Canton Market Place RV Park,(903) 567-4341
-95.86613,32.563536,Canton RV Park,(903) 567-6556
-148.9112,63.39205,Cantwell RV Park,(907) 768-2210
-106.551885,53.365514,Canwood Regional Park,(306)468-2663
-121.445749,49.913165,Canyon Alpine RV Park And Campground,(604) 867-9734
-97.134425,34.446387,Canyon Breeze Motel & RV Park,(580) 369-2022
-114.860636,43.627112,Canyon Campground,(208) 727-5020
-116.068049,50.62857,Canyon Campground,(250) 347-9564
-77.4384,41.6932,Canyon Country Campground,(570) 724-3818
-77.451197,41.698221,Canyon Country Campground,(570) 724-3818
-115.078475,55.371139,Canyon Creek Campground and Harbour,(780) 369-3660
-122.591076,53.424107,Canyon Creek Campground and RV Park,(250) 998-4384
-114.829347,52.464815,Canyon Creek Golf & Camping,(403) 845-5001
-122.584112,53.418807,Canyon Creek Motel and Campground,(250) 998-4384
-122.0931,38.51566,Canyon Creek Resort Campground,(530) 795-4133
-98.194037,29.876303,Canyon Falls RV Park,(830) 214-3033
-118.93397,34.046462,Canyon Family Camp in Leo Carillo SP NO Hookups,(818) 880-0363
-119.373077,49.837644,Canyon Farms Rv Park,(250) 801-1969
-111.587609,46.521408,Canyon Ferry Lake - White Earth Campground,(406) 475-3310
-111.705196,46.654735,Canyon Ferry RV Park & Storage,(406) 475-3811
-112.193298,35.262508,Canyon Gateway RV Park,(928) 635-2718
-117.863747,51.138836,Canyon Hot Springs,(250) 837-2420
-98.233522,29.897939,Canyon Lake  COE,(830) 964-3341
-111.422575,33.534508,Canyon Lake Marina Campground,(480) 288-9233
-112.170468,35.257384,Canyon Motel  RV Park,(800) 482-3955
-98.436431,30.880557,Canyon of the Eagles Park Campground,(800) 977-0081
-116.35861,45.29474,Canyon Pines RV Resort,(208) 628-4006
-110.82775,34.32586,Canyon Point Campground - Apache Sitgreaves National Forest,(928) 535-9859
-112.424553,34.552693,Canyon Retreat Mobile Home and RV,(928) 445-3820
-90.051562,42.450282,Canyon Ridge Campground,(815) 745-3302
-114.041862,48.397193,Canyon RV Campground Cabins,(406) 387-9393
-117.7133833,33.86804722,Canyon RV Park Campground 140 sites,(714) 637-0210
-114.850362,35.977008,Canyon Trail RV Park,(702) 293-1200
-98.012301,29.804316,Canyon Trail Rv Resort,(512) 805-9988
-118.670032,36.789031,Canyon View,(559) 565-3341
-110.542422,36.682998,Canyon View Campground - Navajo National Monument,(928) 672-2700
-111.60169,40.081793,Canyon View RV Park - City,(801) 804-4600
-110.48929,44.73569,Canyon Village Campground,(866) 439-7375
-110.498423,44.73613,Canyon Village Campground,(307) 344-7311
-111.598957,35.122841,Canyon Vista Campground,(928) 774-1147
-111.474799,33.362386,Canyon Vistas RV Resort,(888) 940-8989
-114.068103,35.163441,Canyon West RV Park,(928) 753-9378
-109.54972,38.564648,Canyonland's Campground,(435) 259-6848
-111.610417,37.77111,Canyons of Escalante RV Park,(435) 826-4959
-102.389232,30.137612,Canyons RV Park,(432) 345-2916
-105.610905,40.697084,Canyonside Campground,(970) 881-3481
-70.701511,42.63846,Cape Ann Camp Site,(978) 283-8683
-124.549194,42.836667,Cape Blanco SP Campground,(800) 452-5687
-60.950054,46.64634,Cape Breton Highlands National Park - Cheticamp Campground,(902) 224-2306
-60.367361,46.709797,Cape Breton Highlands National Park (Broad Cove Campground),(902) 224-2306
-60.40068,46.65436,Cape Breton Highlands National Park (Ingonish Beach Campground),(902) 224-2306
-89.576307,37.334762,Cape Camping  RV Park,(573) 332-8888
-60.9857,45.3344,Cape Canso R.V. Park and Marina,(902) 366-2937
-70.57574,41.6067,Cape Cod Campresort   Cabins,(508) 548-1458
-70.150184,41.652586,Cape Cod Ocean View RV Park,(508) 398-2499
-81.095814,44.893258,Cape Croker Indian Park,(519) 534-0571
-124.05651,46.283153,Cape Disappointment State Park Campground,(360) 642-3078
-93.52683,36.723855,Cape Fair Dock  Park Coe Table Rock Lake,(417) 538-2220
-75.62441,35.233365,Cape Hatteras National Seashore - Frisco Campground,(252) 473-2111
-75.533554,35.23553,Cape Hatteras National Seashore Cape Point Campground,(252) 473-2111
-75.545665,35.800434,Cape Hatteras National Seashore Oregon inlet Campground,(252) 473-2111
-75.09941,38.776539,Cape Henlopen SP Campground,(302) 645-8983
-74.9092,38.976683,Cape Island Campground,(609) 884-5777
-123.96927,45.21511,Cape Kiwanda RV Resort,(503) 965-6230
-124.880531,49.686711,Cape Lazo Campground,(250) 339-3946
-76.5432,34.690609,Cape Lookout Rv Park,(252) 504-3400
-123.96912,45.36288,Cape Lookout SP Campground,(503) 842-4981
-74.913627,38.967456,Cape May Mobile Estates,(609) 884-3203
-124.606771,48.366119,Cape Motel and RV Park,(360) 645-2250
-70.605679,43.18783,Cape Neddick Campground,(207) 363-4366
-75.54056,35.26505,Cape Woods Campground,(252) 995-5850
-81.538179,27.997307,Capernaum Inn RV Park,(863) 439-1080
-123.131376,49.323871,Capilano River RV Park,(604) 987-4722
-86.20614,32.4529,Capital City RV Park,(334) 271-8063
-121.544757,38.580877,Capitol West RV and MH Park,(916) 371-6671
-120.052699,38.704083,Caples Lake Campground,(209) 258-8888
-93.80472,37.794646,Caplinger Mills River Front Resort,(417) 276-5409
-107.260326,37.20615,Capote Campground,(970) 883-2273
-97.94781,29.45562,Cappy's Cove RV Park,(830) 303-7656
-90.72352,29.67173,Capri Court MHP,(985) 879-4288
-101.056458,34.419895,Caprock Canyons SP Honea Flat Campground,(806) 455-1492
-110.715513,52.296054,Capt. Ayre Lake & Resort,(780) 857-2105
-78.555379,33.889709,Captain Andy's Campground,(910) 579-2050
-85.03808,41.64594,Captain Carl's Famous Buck Lake Ranch,(260) 665-6699
-151.007616,60.803125,Captain Cook/Discovery Campground,(907) 262-5581
-93.28072,45.98845,Captain Dan's Crow's Nest Resort,(320) 679-1977
-88.76647,44.92151,Captain's Cove Resort and Country Club,(715) 787-3908
-93.350582,45.473294,Captain's on Long Lake,(763) 444-5897
-96.7178,28.417136,Captain's Quarters,(361) 983-4982
-103.99372,36.74201,Capulin RV Park,(575) 278-2921
-114.448636,32.671137,Caravan Oasis Trailer Park,(928) 342-1480
-99.352789,49.867152,Carberry Municipal Campground,(204) 834-2224
-95.680757,38.673967,Carbolyn Coe - Pomona Lake,(785) 453-2201
-113.142146,51.484996,Carbon East Campground,(403) 572-3244
-113.152396,51.484998,Carbon Main Campground,(403) 572-3244
-100.550345,48.877064,Carbury Rec Area,(701) 228-2225
-134.702412,60.173683,Carcross Campground (City),
-134.70486,60.170058,Carcross Grocery and RV Park,(867) 821-3998
-95.849791,37.254915,Card Creek Campground,(620) 336-2741
-104.668586,50.449573,Carden Estates Campground,
-82.115205,36.309317,Cardens Bluff Campground,(423) 476-9700
-92.314426,45.822289,Carder's Clam Lake Resort,(715) 349-5160
-77.273805,42.246323,Cardinal Campground,(607) 527-8217
-82.833436,40.371795,Cardinal Center Campground,(419) 253-0800
-75.442791,44.861301,Cardinal/Ottawa South KOA,(613) 657-4536
-83.41388,36.262486,Card'nal Cove Resort,(865) 828-5300
-111.948681,45.869447,Cardwell Store  RV Park,(406) 287-5092
-111.56988,33.42962,Carefree Manor RV Resort,(480) 982-4008
-98.48144,29.37461,Carefree Traveler's World RV Resort,(210) 532-8310
-97.726035,26.236244,Carefree Valley RV   Mhp Resort,(956) 425-2540
-99.262997,29.6617842,Caribbean Cowboy Rv Resort,(830) 562-3233
-121.30519,52.363473,Cariboo Country Inn + Double C Ranch,(250) 620-3434
-122.456096,52.709916,Cariboo Place RV Park,(250) 747-8555
-62.656938,45.722087,Caribou and Munroe's Island Provincial Park,(888) 544-3434
-114.423987,43.813352,Caribou Campground Salmon-Challis National Forest,(208) 737-3200
-95.669299,50.937101,Caribou Lodge on Quesnel Lake,(877) 305-5526
-112.359972,42.692667,Caribou National Forest Scout Mountain Campground,(208) 236-7500
-111.624778,42.139194,Caribou National Forest Willow Flat Campground,(208) 847-0375
-134.851824,60.59744,Caribou RV Park and Wolf's Den Restaurant,(867) 668-2961
-111.204102,43.34032,Caribou Targee National Forest Riverside Park Campground,(208) 524-7500
-111.041266,43.197011,Caribou-Targhee National Forest Alpine Campground,(877) 444-6777
-101.63074,49.175312,Carievale Campground,(306)928-2033
-124.114619,44.160286,Carl G Washburne State Park Campground,(541) 547-3416
-119.523102,48.410237,Carl Precht RV Park Eastside Park City Park,(509) 826-1170
-77.41606,44.22516,Carleton Cove Tourist Trailer Park and Camping,(800) 574-9597
-92.169565,44.109847,Carley State Park Campground,(866) 857-2757
-148.819101,63.563597,Carlo Creek Lodge Campground,(907) 683-2576
-104.2347,32.36763,Carlsbad RV Park and Campground,(575) 885-6333
-120.116581,48.247517,Carlton RV Park and Restaurant,(509) 997-0833
-101.695538,50.675277,Carlton Trail Regional Park,(306)534 4724
-89.360804,38.632083,Carlyle Reservoir Project COE,(618) 594-2484
-136.280626,62.089242,Carmacks Hotel and RV Park,(867) 863-5221
-98.012979,49.505842,Carman Pool and Campground,(204) 745-3814
-113.113246,50.123966,Carmangay R.V. Park,(403) 643-3595
-121.844127,36.52474,Carmel By The River RV Park,(831) 624-9329
-115.312195,42.94547,Carmela RV Park,(208) 366-2773
-121.544557,37.634103,Carnegie State Vehicular Recreation Area,(925) 447-9027
-98.647453,42.451259,Carney Park Campground,(402) 336-3640
-74.467739,43.125325,Caroga Lake Campground DEC,(518) 835-4241
-80.91647,46.43253,Carol Campsite,(705) 522-5570
-78.60803,33.94605,Carolina Backwoods,(910) 287-5695
-77.900183,34.058331,Carolina Beach Campground,(910) 392-3322
-77.907063,34.046737,Carolina Beach State Park campground,(910) 458-8206
-82.977613,34.498994,Carolina Landing,(864) 972-9892
-78.843591,33.847829,Carolina Pines RV Resort (Sun Resorts),(888) 303-7096
-114.725558,52.093904,Caroline Municipal RV Park,(403) 722-2210
-81.97387,43.204388,Carolinian Forest Family Campground,(519) 243-2258
-121.816535,55.621066,Caron Creek RV Park,(250) 788-2522
-87.665079,30.567527,Carousel Village RV Park and Horse Ranch,(251) 747-2142
-80.94627,35.1026,Carowinds Camp Wilderness Resort Campground,(704) 588-2600
-84.71935272,46.03308335,Carp River NF Campground,(906) 292-5549
-119.520613,34.392572,Carpinteria State Beach 79 sites hookups,(805) 968-1033
-83.004112,37.229594,Carr Creek State Park Campground,(606) 642-4050
-84.69113,29.83056,Carrabelle Palms RV Park   Store,(850) 697-2638
-116.329894,48.67837,Carriage House Inn RV Park,(208) 267-7915
-95.40266,35.77684,Carriage Inn RV Park,(918) 683-8231
-111.664581,33.408037,Carriage Manor RV Resort,(480) 984-1111
-89.634295,45.888231,Carrol Lake Campground Amer Legion State Forest (rustic),(800) 372-3607
-103.697463,53.554466,Carroll's Cove Campground,(306) 276-2414
-80.964465,40.573912,Carrollton Goods Wood Campground,(330) 738-3032
-93.48867,39.364987,Carrollton Recreation Park,(660) 542-0040
-80.78381,36.74177,Carrollwood Campground,(276) 236-8756
-78.71135,34.05873,Carrollwoods RV Park at Grapefull Sisters Vineyard,(910) 653-5538
-103.586096,53.278468,Carrot River Overnite Park,(306) 768-2515/(306) 768-7791
-119.764353,39.166249,Carson City Nugget Parking (Free),(775) 882-1626
-119.752974,38.684352,Carson River Resort,(530) 694-2229
-119.76956,38.95674,Carson Valley RV Resort/Hotel/Casino,(775) 782-9711
-86.723873,33.656703,Carson Village Mobile Home Community,(205) 854-0059
-115.64644,54.287575,Carson-Pegasus Provincial Park,(780) 778-2664
-81.26707,44.61873,Carson's Camp,(519) 422-1143
-114.094885,51.567142,Carstairs Municipal Campground,(403) 337-3341
-103.773188,44.216595,Carsten Cottages and RV Sites,(605) 584-3321
-83.130676,38.37556,Carter Caves State Resort Park Campground,(606) 286-4411
-124.141551,43.860881,Carter Lake Campground Suislaw NF,(541) 271-6000
-105.222054,40.312138,Carter Lake Larimer County Park,(970) 498-7000
-105.19576,40.4066,Carter Valley Campground,(970) 663-3131
-76.621186,37.216446,Carter's Cove Campground,(757) 220-0386
-94.986196,35.798202,Carters Landing Public Use Area COE),(918) 487-5252
-95.021681,33.989958,Carter's RV Park,(580) 746-2425
-81.86482,39.22778,Carthage Gap Campground,(740) 667-3072
-94.326659,32.179412,Carthage RV Campground,(903) 693-5543
-114.859634,51.699614,Cartier Creek Provincial Recreation Area Cartier Creek Campground,(866) 427-3582
-86.459324,43.97685,Cartier Park Campground,(231) 845-1522
-83.49162,35.137636,Cartoogechaye Creek Campground,(828) 524-8553
-93.68468,44.87226,Carver Campground,(763) 694-1112
-80.60556,28.38599,Carvers Cove,(321) 799-0343
-117.165284,38.694057,Carvers RV and Mobile Home Park,(775) 377-2350
-117.172929,38.781718,Carver's RV and Mobile Home Park,(775) 377-2350
-90.92403,32.80468,Cary Christian Center RV Park,(662) 873-4593
-102.265586,49.625604,Caryle Lions Park Campground,(306)453-6156/(306)577-0198
-99.432626,27.533979,Casa Blanca Park Campground,(956) 725-3826
-121.37885,36.99326944,Casa de Fruta RV Orchard Resort,(408) 842-7282
-114.22364,33.66589,Casa Del Sol,(928) 927-6319
-116.4401,33.92282,Casa del Sol MHP,(760) 329-6633
-116.999935,33.743898,Casa del Sol RV Resort,(951) 925-2515
-98.119116,26.206548,Casa Del Valle,(956) 783-1442
-111.86073,32.84953,Casa Grande Golf RV Resort,(520) 836-7029
-111.754252,32.923294,Casa Grande RV Resort,(520) 421-0401
-109.297082,34.150334,Casa Malpais Campground,(928) 333-4632
-106.39498,31.90306,Casa Mobil,(915) 755-2121
-101.321714,48.211977,Casa Motel & RV Park,(701) 852-2352
-94.949765,29.755629,Casa RV Park,(281) 420-0559
-114.103883,36.80165,CasaBlanca Casino (Free Parking),(877) 438-2929
-114.09839,36.800859,Casablanca RV Park,(702) 346-7529
-71.457191,43.262841,Cascade Camp Ground,(603) 224-3212
-106.24309,38.71118,Cascade Campground,(719) 539-3591
-119.312503,47.138934,Cascade Campground,(509) 764-3805
-98.681561,29.761518,Cascade Caverns Campground,(830) 755-8080
-118.217975,49.026989,Cascade Cove RV Park and Campground,(250) 447-6662
-121.61074,48.24963,Cascade Kamloops Trout Farm  RV Park,(360) 436-1003
-121.89583,45.66694,Cascade Locks Marine Park Port Auth,(541) 374-8619
-121.4586,43.75061,Cascade Meadows RV Resort,(541) 536-2244
-121.777907,46.534161,Cascade Peaks Vista Llc,(360) 494-7931
-90.53007,47.833623,Cascade River Campground,(218) 387-3053
-90.505961,47.711147,Cascade River State Park,(218) 387-3053
-121.415895,48.527275,Cascade Wagon Road Campground,(360) 420-7887
-70.41405,43.54431,Cascadia Park,(207) 282-1666
-83.271342,43.947278,Caseville County Park,(989) 856-2080
-82.65989,30.11573,Casey Jones' Campground,(386) 755-0471
-80.814746,42.984084,Casey's Park,(519) 485-3992
-122.52819,43.75681,Casey's Riverside RV Park,(575) 257-3428
-104.583932,39.361594,Casey's RV Hideaway in the Pines,(720) 215-7650
-106.89352,34.04293,Casey's Socorro RV Park,(575) 835-2234
-93.752406,32.611947,Cash Point Landing,(318) 742-4999
-123.045045,38.460268,Casini Ranch Family Campground,(707) 865-2255
-111.883292,33.453819,Casino Arizona McKellips (Free Parking),(480) 850-7777
-111.080874,32.128979,Casino Del Sol (Free Parking),(855) 765-7829
-90.168558,38.626231,Casino Queen RV Park,(800) 777-0777
-79.347205,44.646517,Casino Rama Resort (Free Parking),
-111.73287,32.91603,Casita Verde Estates,(520) 836-2239
-111.740131,32.915326,Casita Verde RV Resort Encore,(888) 318-1243
-81.717955,40.864569,Caskey's Campground,(330) 682-0377
-106.28877,42.8557,Casper East RV Park  Campground,(307) 237-5155
-106.314701,42.734985,Casper Mountain Beartrap Campground,(307) 235-9311
-95.02323,41.40096,Cass County Fairgrounds Campground,(712) 243-3796
-94.189095,33.260132,Cass County Park,(903) 796-9254
-94.60025,47.391928,Cass Lake Lodge Campground,(218) 335-6658
-121.551738,40.921306,Cassel Campground,(916) 386-5164
